# Well(3,2), Well(4,4), Well(9,3)
2547.967113,0.000000,5212.213990
1798.169046,0.000000,3717.117786
1605.379161,0.000000,3261.910779
1514.941968,0.000000,3014.255056
1451.407733,0.000000,2834.388762
1398.582948,0.000000,2688.435139
1351.544768,0.000000,2563.721891
1308.247323,0.000000,2453.871477
1267.637319,0.000000,2355.123185
1229.098002,0.000000,2265.047953
1192.239461,0.000000,2181.977312
1156.803128,0.000000,2104.712064
1122.611770,0.000000,2032.359963
1089.540703,0.000000,1964.239007
1057.500106,0.000000,1899.816506
1026.423695,0.000000,1838.668862
996.261245,0.000000,1780.453973
966.973558,0.000000,1724.891723
938.529025,0.000000,1671.749831
910.901252,0.000000,1620.833407
884.067411,0.000000,1571.977095
858.007098,0.000000,1525.039113
832.701527,0.000000,1479.896654
808.132982,0.000000,1436.442323
784.284441,0.000000,1394.581342
761.139317,0.000000,1354.229342
738.681297,0.000000,1315.310610
716.894235,0.000000,1277.756685
695.762096,0.000000,1241.505224
675.268927,0.000000,1206.499088
655.398850,0.000000,1172.685593
636.136069,0.000000,1140.015900
617.464883,0.000000,1108.444512
599.369712,0.000000,1077.928854
581.835115,0.000000,1048.428927
564.845816,0.000000,1019.907019
548.386729,0.000000,992.327463
532.442976,0.000000,965.656426
516.999909,0.000000,939.861740
502.043129,0.000000,914.912746
487.558499,0.000000,890.780172
473.532155,0.000000,867.436022
459.950524,0.000000,844.853487
446.800325,0.000000,823.006819
434.068579,0.000000,801.871324
421.742614,0.000000,781.423259
409.810066,0.000000,761.639779
398.258881,0.000000,742.498884
387.077319,0.000000,723.979379
376.253948,0.000000,706.060829
365.777643,0.000000,688.723523
355.637588,0.000000,671.948440
345.823266,0.000000,655.717214
336.324458,0.000000,640.012113
327.131240,0.000000,624.816002
318.233973,0.000000,610.112329
309.623305,0.000000,595.885093
301.290156,0.000000,582.118828
293.225719,0.000000,568.798579
285.421454,0.000000,555.909888
277.869076,0.000000,543.438768
270.560553,0.000000,531.371696
263.488089,0.000000,519.695595
256.644099,0.000000,508.397799
250.021337,0.000000,497.466087
243.612709,0.000000,486.888593
237.411345,0.000000,476.653852
231.410595,0.000000,466.750772
225.604017,0.000000,457.168622
219.985371,0.000000,447.897016
214.548612,0.000000,438.925907
209.287888,0.000000,430.245571
204.197530,0.000000,421.846598
199.272007,0.000000,413.719888
194.506115,0.000000,405.859535
189.894604,0.000000,398.255043
185.432386,0.000000,390.899837
