# Well(3,2), Well(4,4), Well(9,3)
17.467771,250.000000,40.547273
17.132470,250.000000,39.995576
16.808002,250.000000,39.461758
16.494018,250.000000,38.945239
16.190181,250.000000,38.445461
15.896164,250.000000,37.961881
15.611653,250.000000,37.493974
15.336340,250.000000,37.041234
15.069929,250.000000,36.603171
14.812133,250.000000,36.179309
14.562675,250.000000,35.769189
14.321286,250.000000,35.372366
14.087706,250.000000,34.988410
13.861683,250.000000,34.616905
13.642973,250.000000,34.257447
13.431341,250.000000,33.909646
13.226558,250.000000,33.573124
13.028403,250.000000,33.247518
12.836662,250.000000,32.932474
12.651128,250.000000,32.627648
12.471601,250.000000,32.332712
12.297887,250.000000,32.047344
12.129797,250.000000,31.771235
11.967160,250.000000,31.504086
11.809778,250.000000,31.245607
11.657496,250.000000,30.995517
11.510147,250.000000,30.753543
11.367571,250.000000,30.519424
11.229614,250.000000,30.292903
11.096128,250.000000,30.073735
10.966966,250.000000,29.861682
10.841990,250.000000,29.656512
10.721066,250.000000,29.458004
10.604059,250.000000,29.265947
10.490845,250.000000,29.080127
10.381300,250.000000,28.900341
10.275306,250.000000,28.726395
10.172749,250.000000,28.558098
10.073517,250.000000,28.395267
9.977503,250.000000,28.237726
9.884602,250.000000,28.085303
9.794714,250.000000,27.937833
9.707742,250.000000,27.795154
9.623592,250.000000,27.657113
9.542171,250.000000,27.523558
9.463392,250.000000,27.394344
9.387169,250.000000,27.269331
9.313420,250.000000,27.148382
9.242064,250.000000,27.031366
9.173024,250.000000,26.918156
9.106225,250.000000,26.808628
9.041594,250.000000,26.702663
8.979062,250.000000,26.600146
8.918560,250.000000,26.500964
8.860023,250.000000,26.405010
8.803396,250.000000,26.312179
8.748605,250.000000,26.222369
8.695593,250.000000,26.135484
8.644302,250.000000,26.051429
8.594678,250.000000,25.970111
8.546666,250.000000,25.891443
8.500214,250.000000,25.815338
8.455272,250.000000,25.741714
8.411791,250.000000,25.670490
8.369723,250.000000,25.601588
8.329024,250.000000,25.534932
8.289648,250.000000,25.470451
8.251552,250.000000,25.408074
8.214696,250.000000,25.347733
8.179039,250.000000,25.289361
8.144543,250.000000,25.232895
