# Well(3,2), Well(4,4), Well(9,3)
5300.000000,7052.580372,5300.000000
5300.000000,7028.791908,5300.000000
5300.000000,6980.303200,5300.000000
5300.000000,6925.852665,5300.000000
5300.000000,6871.233093,5300.000000
5300.000000,6818.281405,5300.000000
5300.000000,6767.589358,5300.000000
5300.000000,6719.299132,5300.000000
5300.000000,6673.369039,5300.000000
5300.000000,6629.680122,5300.000000
5300.000000,6588.085057,5300.000000
5300.000000,6548.431845,5300.000000
5300.000000,6510.575078,5300.000000
5300.000000,6474.380808,5300.000000
5300.000000,6439.728085,5300.000000
5300.000000,6406.508819,5300.000000
5300.000000,6374.626853,5300.000000
5300.000000,6343.996728,5300.000000
5300.000000,6314.542378,5300.000000
5300.000000,6286.195895,5300.000000
5300.000000,6258.896410,5300.000000
5300.000000,6232.589103,5300.000000
5300.000000,6207.224359,5300.000000
5300.000000,6182.757035,5300.000000
5300.000000,6159.145851,5300.000000
5300.000000,6136.352865,5300.000000
5300.000000,6114.343037,5300.000000
5300.000000,6093.083858,5300.000000
5300.000000,6072.545035,5300.000000
5300.000000,6052.698234,5300.000000
5300.000000,6033.516853,5300.000000
5300.000000,6014.975835,5300.000000
5300.000000,5997.051503,5300.000000
5300.000000,5979.721429,5300.000000
5300.000000,5962.964311,5300.000000
5300.000000,5946.759875,5300.000000
5300.000000,5931.088787,5300.000000
5300.000000,5915.932574,5300.000000
5300.000000,5901.273563,5300.000000
5300.000000,5887.094822,5300.000000
5300.000000,5873.380105,5300.000000
5300.000000,5860.113813,5300.000000
5300.000000,5847.280953,5300.000000
5300.000000,5834.867093,5300.000000
5300.000000,5822.858343,5300.000000
5300.000000,5811.241323,5300.000000
5300.000000,5800.003132,5300.000000
5300.000000,5789.131330,5300.000000
5300.000000,5778.613912,5300.000000
5300.000000,5768.439289,5300.000000
5300.000000,5758.596273,5300.000000
5300.000000,5749.074056,5300.000000
5300.000000,5739.862197,5300.000000
5300.000000,5730.950603,5300.000000
5300.000000,5722.329523,5300.000000
5300.000000,5713.989526,5300.000000
5300.000000,5705.921495,5300.000000
5300.000000,5698.116616,5300.000000
5300.000000,5690.566359,5300.000000
5300.000000,5683.262479,5300.000000
5300.000000,5676.196998,5300.000000
5300.000000,5669.362197,5300.000000
5300.000000,5662.750629,5300.000000
5300.000000,5656.355057,5300.000000
5300.000000,5650.168487,5300.000000
5300.000000,5644.184150,5300.000000
5300.000000,5638.395504,5300.000000
5300.000000,5632.796214,5300.000000
5300.000000,5627.380154,5300.000000
5300.000000,5622.141393,5300.000000
5300.000000,5617.074193,5300.000000
5300.000000,5612.172998,5300.000000
5300.000000,5607.432435,5300.000000
5300.000000,5602.847312,5300.000000
5300.000000,5598.424376,5300.000000
5300.000000,5594.141382,5300.000000
5300.000000,5590.008538,5300.000000
5300.000000,5586.010136,5300.000000
